(25, 1875),
(9, 1876),
(23, 1877),
(21, 1878),
(17, 1879),
(21, 1880),
(23, 1881),
(10, 1882),
(1, 1883),
(9, 1884),
(23, 1885),
(12, 1886),
(10, 1887),
(11, 1888),
(29, 1889),
(15, 1890),
(8, 1891),
(13, 1892),
(6, 1893),
(26, 1894),
(5, 1895),
(1, 1896),
(1, 1897),
(17, 1898),
(28, 1899),
(8, 1900),
(27, 1901),
(12, 1902),
(14, 1903),
(21, 1904),
(8, 1905),
(17, 1906),
(7, 1907),
(21, 1908),
(15, 1909),
(28, 1910),
(29, 1911),
(10, 1912),
(2, 1913),
(8, 1914),
(12, 1915),
(5, 1916),
(28, 1917),
(15, 1918),
(26, 1919),
(26, 1920),
(12, 1921),
(8, 1922),
(12, 1923),
(17, 1924),
(7, 1925),
(29, 1926),
(5, 1927),
(27, 1928),
(19, 1929),
(13, 1930),
(1, 1931),
(7, 1932),
(22, 1933),
(24, 1934),
(8, 1935),
(20, 1936),
(6, 1937),
(19, 1938),
(11, 1939),
(14, 1940),
(18, 1941),
(27, 1942),
(23, 1943),
(28, 1944),
(11, 1945),
(7, 1946),
(21, 1947),
(22, 1948),
(21, 1949),
(1, 1950),
(21, 1951),
(18, 1952),
(28, 1953),
(10, 1954),
(7, 1955),
(16, 1956),
(23, 1957),
(20, 1958),
(28, 1959),
(17, 1960),
(18, 1961),
(17, 1962),
(6, 1963),
(7, 1964),
(15, 1965),
(29, 1966),
(25, 1967),
(17, 1968),
(27, 1969),
(18, 1970),
(20, 1971),
(17, 1972),
(13, 1973),
(12, 1974),
(21, 1975),
(22, 1976),
(9, 1977),
(4, 1978),
(5, 1979),
(26, 1980),
(8, 1981),
(24, 1982),
(23, 1983),
(12, 1984),
(26, 1985),
(17, 1986),
(3, 1987),
(27, 1988),
(17, 1989),
(22, 1990),
(14, 1991),
(1, 1992),
(17, 1993),
(6, 1994),
(21, 1995),
(17, 1996),
(17, 1997),
(15, 1998),
(9, 1999),
(12, 2000),
(19, 2001),
(6, 2002),
(18, 2003),
(19, 2004),
(26, 2005),
(18, 2006),
(25, 2007),
(29, 2008),
(12, 2009),
(19, 2010),
(11, 2011),
(25, 2012),
(19, 2013),
(24, 2014),
(2, 2015),
(4, 2016),
(3, 2017),
(16, 2018),
(28, 2019),
(21, 2020),
(18, 2021),
(16, 2022),
(18, 2023),
(3, 2024),
(27, 2025),
(4, 2026),
(11, 2027),
(18, 2028),
(29, 2029),
(14, 2030),
(26, 2031),
(16, 2032),
(26, 2033),
(28, 2034),
(21, 2035),
(6, 2036),
(21, 2037),
(24, 2038),
(29, 2039),
(23, 2040),
(24, 2041),
(18, 2042),
(16, 2043),
(27, 2044),
(28, 2045),
(6, 2046),
(27, 2047),
(23, 2048),
(21, 2049),
(9, 2050),
(17, 2051),
(22, 2052),
(5, 2053),
(13, 2054),
(16, 2055),
(23, 2056),
(13, 2057),
(10, 2058),
(21, 2059),
(10, 2060),
(10, 2061),
(18, 2062),
(11, 2063),
(16, 2064),
(10, 2065),
(10, 2066),
(4, 2067),
(26, 2068),
(19, 2069),
(6, 2070),
(28, 2071),
(17, 2072),
(1, 2073),
(21, 2074),
(3, 2075),
(11, 2076),
(22, 2077),
(29, 2078),
(16, 2079),
(15, 2080),
(1, 2081),
(24, 2082),
(6, 2083),
(26, 2084),
(10, 2085),
(4, 2086),
(13, 2087),
(4, 2088),
(14, 2089),
(26, 2090),
(23, 2091),
(18, 2092),
(13, 2093),
(1, 2094),
(24, 2095),
(22, 2096),
(28, 2097),
(4, 2098),
(9, 2099),
(3, 2100),
(2, 2101),
(29, 2102),
(10, 2103),
(27, 2104),
(6, 2105),
(8, 2106),
(5, 2107),
(20, 2108),
(19, 2109),
(15, 2110),
(23, 2111),
(5, 2112),
(23, 2113),
(10, 2114),
(8, 2115),
(29, 2116),
(23, 2117),
(22, 2118),
(5, 2119),
(3, 2120),
(28, 2121),
(22, 2122),
(2, 2123),
(9, 2124),
(8, 2125),
(26, 2126),
(12, 2127),
(21, 2128),
(10, 2129),
(27, 2130),
(29, 2131),
(25, 2132),
(27, 2133),
(23, 2134),
(19, 2135),
(25, 2136),
(10, 2137),
(17, 2138),
(29, 2139),
(24, 2140),
(8, 2141),
(16, 2142),
(7, 2143),
(27, 2144),
(14, 2145),
(2, 2146),
(17, 2147),
(26, 2148),
(19, 2149),
(11, 2150),
(15, 2151),
(2, 2152),
(5, 2153),
(8, 2154),
(12, 2155),
(28, 2156),
(18, 2157),
(16, 2158),
(19, 2159),
(1, 2160),
(2, 2161),
(4, 2162),
(11, 2163),
(1, 2164),
(20, 2165),
(8, 2166),
(8, 2167),
(4, 2168),
(1, 2169),
(3, 2170),
(24, 2171),
(2, 2172),
(12, 2173),
(12, 2174),
(12, 2175),
(11, 2176),
(2, 2177),
(7, 2178),
(15, 2179),
(12, 2180),
(25, 2181),
(21, 2182),
(13, 2183),
(3, 2184),
(7, 2185),
(16, 2186),
(20, 2187),
(16, 2188),
(22, 2189),
(25, 2190),
(23, 2191),
(15, 2192),
(21, 2193),
(25, 2194),
(13, 2195),
(12, 2196),
(20, 2197),
(2, 2198),
(5, 2199),
(26, 2200),
(6, 2201),
(9, 2202),
(19, 2203),
(25, 2204),
(8, 2205),
(11, 2206),
(12, 2207),
(17, 2208),
(28, 2209),
(9, 2210),
(21, 2211),
(4, 2212),
(12, 2213),
(9, 2214),
(25, 2215),
(26, 2216),
(6, 2217),
(11, 2218),
(6, 2219),
(15, 2220),
(21, 2221),
(21, 2222),
(13, 2223),
(12, 2224),
(25, 2225),
(14, 2226),
(26, 2227),
(20, 2228),
(26, 2229),
(24, 2230),
(15, 2231),
(17, 2232),
(12, 2233),
(16, 2234),
(25, 2235),
(27, 2236),
(12, 2237),
(13, 2238),
(18, 2239),
(19, 2240),
(5, 2241),
(11, 2242),
(24, 2243),
(28, 2244),
(7, 2245),
(15, 2246),
(5, 2247),
(20, 2248),
(12, 2249),
(4, 2250),
(20, 2251),
(1, 2252),
(4, 2253),
(27, 2254),
(16, 2255),
(1, 2256),
(7, 2257),
(1, 2258),
(26, 2259),
(1, 2260),
(13, 2261),
(18, 2262),
(19, 2263),
(4, 2264),
(1, 2265),
(2, 2266),
(8, 2267),
(24, 2268),
(10, 2269),
(4, 2270),
(24, 2271),
(10, 2272),
(21, 2273),
(28, 2274),
(17, 2275),
(3, 2276),
(5, 2277),
(6, 2278),
(22, 2279),
(18, 2280),
(22, 2281),
(4, 2282),
(11, 2283),
(20, 2284),
(7, 2285),
(6, 2286),
(15, 2287),
(18, 2288),
(17, 2289),
(5, 2290),
(9, 2291),
(8, 2292),
(1, 2293),
(16, 2294),
(13, 2295),
(6, 2296),
(1, 2297),
(18, 2298),
(13, 2299),
(17, 2300),
(26, 2301),
(27, 2302),
(11, 2303),
(3, 2304),
(11, 2305),
(25, 2306),
(6, 2307),
(13, 2308),
(29, 2309),
(15, 2310),
(28, 2311),
(4, 2312),
(17, 2313),
(4, 2314),
(13, 2315),
(3, 2316),
(8, 2317),
(13, 2318),
(18, 2319),
(10, 2320),
(5, 2321),
(9, 2322),
(8, 2323),
(11, 2324),
(1, 2325),
(18, 2326),
(16, 2327),
(28, 2328),
(19, 2329),
(28, 2330),
(3, 2331),
(13, 2332),
(13, 2333),
(13, 2334),
(28, 2335),
(6, 2336),
(13, 2337),
(17, 2338),
(24, 2339),
(25, 2340),
(3, 2341),
(20, 2342),
(1, 2343),
(25, 2344),
(21, 2345),
(6, 2346),
(18, 2347),
(3, 2348),
(22, 2349),
(14, 2350),
(22, 2351),
(21, 2352),
(29, 2353),
(23, 2354),
(22, 2355),
(25, 2356),
(7, 2357),
(29, 2358),
(10, 2359),
(1, 2360),
(20, 2361),
(25, 2362),
(27, 2363),
(11, 2364),
(22, 2365),
(6, 2366),
(3, 2367),
(7, 2368),
(4, 2369),
(18, 2370),
(13, 2371),
(1, 2372),
(3, 2373),
(14, 2374),
(20, 2375),
(16, 2376),
(15, 2377),
(17, 2378),
(2, 2379),
(28, 2380),
(15, 2381),
(18, 2382),
(6, 2383),
(4, 2384),
(2, 2385),
(20, 2386),
(14, 2387),
(25, 2388),
(16, 2389),
(5, 2390),
(22, 2391),
(10, 2392),
(25, 2393),
(6, 2394),
(16, 2395),
(5, 2396),
(20, 2397),
(21, 2398),
(13, 2399),
(24, 2400),
(27, 2401),
(7, 2402),
(27, 2403),
(15, 2404),
(22, 2405),
(17, 2406),
(12, 2407),
(10, 2408),
(18, 2409),
(4, 2410),
(15, 2411),
(1, 2412),
(17, 2413),
(27, 2414),
(27, 2415),
(18, 2416),
(26, 2417),
(14, 2418),
(8, 2419),
(3, 2420),
(6, 2421),
(20, 2422),
(17, 2423),
(26, 2424),
(9, 2425),
(12, 2426),
(27, 2427),
(9, 2428),
(14, 2429),
(14, 2430),
(24, 2431),
(15, 2432),
(5, 2433),
(12, 2434),
(10, 2435),
(22, 2436),
(9, 2437),
(12, 2438),
(20, 2439),
(12, 2440),
(13, 2441),
(22, 2442),
(19, 2443),
(10, 2444),
(15, 2445),
(15, 2446),
(27, 2447),
(1, 2448),
(12, 2449),
(7, 2450),
(12, 2451),
(7, 2452),
(29, 2453),
(1, 2454),
(28, 2455),
(4, 2456),
(16, 2457),
(3, 2458),
(18, 2459),
(23, 2460),
(2, 2461),
(14, 2462),
(3, 2463),
(2, 2464),
(3, 2465),
(5, 2466),
(16, 2467),
(25, 2468),
(23, 2469),
(3, 2470),
(19, 2471),
(13, 2472),
(9, 2473),
(8, 2474),
(20, 2475),
(27, 2476),
(23, 2477),
(28, 2478),
(28, 2479),
(12, 2480),
(29, 2481),
(28, 2482),
(8, 2483),
(17, 2484),
(27, 2485),
(24, 2486),
(29, 2487),
(28, 2488),
(15, 2489),
(1, 2490),
(23, 2491),
(11, 2492),
(23, 2493),
(26, 2494),
(18, 2495),
(24, 2496),
(29, 2497),
(26, 2498),
(1, 2499),
(2, 2500),
(26, 2501),
(20, 2502),
(28, 2503),
(2, 2504),
(21, 2505),
(11, 2506),
(13, 2507),
(27, 2508),
(23, 2509),
(8, 2510),
(9, 2511),
(12, 2512),
(20, 2513),
(5, 2514),
(12, 2515),
(26, 2516),
(1, 2517),
(29, 2518),
(26, 2519),
(23, 2520),
(3, 2521),
(4, 2522),
(1, 2523),
(27, 2524),
(8, 2525),
(3, 2526),
(13, 2527),
(16, 2528),
(17, 2529),
(4, 2530),
(26, 2531),
(27, 2532),
(23, 2533),
(21, 2534),
(26, 2535),
(21, 2536),
(23, 2537),
(26, 2538),
(6, 2539),
(3, 2540),
(20, 2541),
(26, 2542),
(5, 2543),
(7, 2544),
(25, 2545),
(20, 2546),
(18, 2547),
(16, 2548),
(15, 2549),
(17, 2550),
(3, 2551),
(3, 2552),
(16, 2553),
(3, 2554),
(23, 2555),
(7, 2556),
(17, 2557),
(19, 2558),
(20, 2559),
(4, 2560),
(23, 2561),
(17, 2562),
(8, 2563),
(11, 2564),
(13, 2565),
(29, 2566),
(19, 2567),
(12, 2568),
(26, 2569),
(14, 2570),
(9, 2571),
(24, 2572),
(22, 2573),
(29, 2574),
(26, 2575),
(21, 2576),
(27, 2577),
(24, 2578),
(13, 2579),
(21, 2580),
(28, 2581),
(17, 2582),
(21, 2583),
(25, 2584),
(14, 2585),
(26, 2586),
(20, 2587),
(20, 2588),
(16, 2589),
(29, 2590),
(25, 2591),
(3, 2592),
(17, 2593),
(7, 2594),
(25, 2595),
(10, 2596),
(1, 2597),
(14, 2598),
(1, 2599),
(11, 2600),
(27, 2601),
(6, 2602),
(20, 2603),
(29, 2604),
(25, 2605),
(3, 2606),
(19, 2607),
(16, 2608),
(13, 2609),
(21, 2610),
(28, 2611),
(7, 2612),
(1, 2613),
(29, 2614),
(12, 2615),
(18, 2616),
(28, 2617),
(22, 2618),
(13, 2619),
(20, 2620),
(16, 2621),
(27, 2622),
(25, 2623),
(25, 2624),
(7, 2625),
(27, 2626),
(22, 2627),
(14, 2628),
(19, 2629),
(16, 2630),
(5, 2631),
(6, 2632),
(6, 2633),
(20, 2634),
(24, 2635),
(9, 2636),
(10, 2637),
(25, 2638),
(15, 2639),
(29, 2640),
(14, 2641),
(24, 2642),
(16, 2643),
(9, 2644),
(8, 2645),
(9, 2646),
(6, 2647),
(14, 2648),
(25, 2649),
(6, 2650),
(24, 2651),
(28, 2652),
(9, 2653),
(19, 2654),
(25, 2655),
(14, 2656),
(19, 2657),
(1, 2658),
(12, 2659),
(3, 2660),
(8, 2661),
(18, 2662),
(24, 2663),
(29, 2664),
(8, 2665),
(10, 2666),
(23, 2667),
(27, 2668),
(25, 2669),
(2, 2670),
(13, 2671),
(20, 2672),
(2, 2673),
(25, 2674),
(5, 2675),
(18, 2676),
(5, 2677),
(1, 2678),
(22, 2679),
(18, 2680),
(14, 2681),
(20, 2682),
(24, 2683),
(7, 2684),
(2, 2685),
(29, 2686),
(22, 2687),
(16, 2688),
(6, 2689),
(12, 2690),
(6, 2691),
(9, 2692),
(2, 2693),
(24, 2694),
(15, 2695),
(24, 2696),
(13, 2697),
(28, 2698),
(21, 2699),
(4, 2700),
(24, 2701),
(1, 2702),
(22, 2703),
(18, 2704),
(1, 2705),
(25, 2706),
(26, 2707),
(21, 2708),
(15, 2709),
(18, 2710),
(27, 2711),
(26, 2712),
(13, 2713),
(2, 2714),
(9, 2715),
(6, 2716),
(1, 2717),
(19, 2718),
(14, 2719),
(17, 2720),
(14, 2721),
(19, 2722),
(22, 2723),
(23, 2724),
(18, 2725),
(29, 2726),
(9, 2727),
(22, 2728),
(27, 2729),
(12, 2730),
(10, 2731),
(16, 2732),
(26, 2733),
(6, 2734),
(23, 2735),
(16, 2736),
(2, 2737),
(17, 2738),
(12, 2739),
(20, 2740),
(2, 2741),
(17, 2742),
(13, 2743),
(20, 2744),
(21, 2745),
(15, 2746),
(20, 2747),
(19, 2748),
(28, 2749),
(4, 2750),
(2, 2751),
(9, 2752),
(17, 2753),
(14, 2754),
(27, 2755),
(8, 2756),
(26, 2757),
(27, 2758),
(16, 2759),
(17, 2760),
(25, 2761),
(23, 2762),
(1, 2763),
(7, 2764),
(18, 2765),
(25, 2766),
(28, 2767),
(17, 2768),
(2, 2769),
(29, 2770),
(6, 2771),
(27, 2772),
(6, 2773),
(26, 2774),
(24, 2775),
(3, 2776),
(6, 2777),
(23, 2778),
(28, 2779),
(25, 2780),
(3, 2781),
(17, 2782),
(13, 2783),
(11, 2784),
(17, 2785),
(17, 2786),
(23, 2787),
(15, 2788),
(3, 2789),
(26, 2790),
(1, 2791),
(8, 2792),
(3, 2793),
(17, 2794),
(20, 2795),
(11, 2796),
(21, 2797),
(6, 2798),
(18, 2799),
(29, 2800),
(18, 2801),
(7, 2802),
(16, 2803),
(7, 2804),
(4, 2805),
(17, 2806),
(21, 2807),
(9, 2808),
(1, 2809),
(15, 2810),
(27, 2811),
(10, 2812),
(8, 2813),
(25, 2814),
(25, 2815),
(12, 2816),
(3, 2817),
(15, 2818),
(27, 2819),
(22, 2820),
(24, 2821),
(11, 2822),
(9, 2823),
(12, 2824),
(22, 2825),
(7, 2826),
(13, 2827),
(2, 2828),
(2, 2829),
(21, 2830),
(22, 2831),
(7, 2832),
(26, 2833),
(16, 2834),
(1, 2835),
(9, 2836),
(9, 2837),
(17, 2838),
(7, 2839),
(6, 2840),
(22, 2841),
(27, 2842),
(23, 2843),
(22, 2844),
(11, 2845),
(6, 2846),
(13, 2847),
(2, 2848),
(8, 2849),
(28, 2850),
(4, 2851),
(1, 2852),
(19, 2853),
(3, 2854),
(10, 2855),
(28, 2856),
(6, 2857),
(29, 2858),
(28, 2859),
(9, 2860),
(13, 2861),
(22, 2862),
(16, 2863),
(11, 2864),
(17, 2865),
(25, 2866),
(9, 2867),
(6, 2868),
(25, 2869),
(27, 2870),
(24, 2871),
(11, 2872),
(6, 2873),
(23, 2874),
(24, 2875),
(3, 2876),
(28, 2877),
(22, 2878),
(25, 2879),
(21, 2880),
(29, 2881),
(3, 2882),
(5, 2883),
(26, 2884),
(20, 2885),
(7, 2886),
(9, 2887),
(10, 2888),
(12, 2889),
(25, 2890),
(17, 2891),
(11, 2892),
(5, 2893),
(6, 2894),
(8, 2895),
(18, 2896),
(10, 2897),
(5, 2898),
(28, 2899),
(9, 2900),
(12, 2901),
(3, 2902),
(6, 2903),
(3, 2904),
(2, 2905),
(13, 2906),
(11, 2907),
(28, 2908),
(5, 2909),
(15, 2910),
(15, 2911),
(25, 2912),
(8, 2913),
(13, 2914),
(22, 2915),
(16, 2916),
(22, 2917),
(28, 2918),
(19, 2919),
(18, 2920),
(10, 2921),
(27, 2922),
(10, 2923),
(7, 2924),
(6, 2925),
(23, 2926),
(13, 2927),
(4, 2928),
(6, 2929),
(13, 2930),
(22, 2931),
(10, 2932),
(11, 2933),
(18, 2934),
(15, 2935),
(26, 2936),
(9, 2937),
(8, 2938),
(6, 2939),
(13, 2940),
(25, 2941),
(18, 2942),
(21, 2943),
(10, 2944),
(26, 2945),
(24, 2946),
(29, 2947),
(26, 2948),
(11, 2949),
(4, 2950),
(19, 2951),
(1, 2952),
(23, 2953),
(26, 2954),
(9, 2955),
(15, 2956),
(12, 2957),
(4, 2958),
(10, 2959),
(5, 2960),
(15, 2961),
(23, 2962),
(1, 2963),
(23, 2964),
(4, 2965),
(29, 2966),
(26, 2967),
(28, 2968),
(6, 2969),
(15, 2970),
(27, 2971),
(28, 2972),
(29, 2973),
(19, 2974),
(9, 2975),
(11, 2976),
(14, 2977),
(11, 2978),
(27, 2979),
(5, 2980),
(11, 2981),
(11, 2982),
(23, 2983),
(25, 2984),
(8, 2985),
(24, 2986),
(10, 2987),
(12, 2988),
(29, 2989),
(14, 2990),
(14, 2991),
(9, 2992),
(27, 2993),
(21, 2994),
(12, 2995),
(17, 2996),
(17, 2997),
(21, 2998),
(4, 2999),
(9, 3000),
(11, 3001),
(24, 3002),
(25, 3003),
(10, 3004),
(9, 3005),
(13, 3006),
(10, 3007),
(3, 3008),
(16, 3009),
(11, 3010),
(8, 3011),
(17, 3012),
(16, 3013),
(8, 3014),
(18, 3015),
(8, 3016),
(10, 3017),
(4, 3018),
(26, 3019),
(3, 3020),
(15, 3021),
(13, 3022),
(23, 3023),
(5, 3024),
(19, 3025),
(23, 3026),
(24, 3027),
(22, 3028),
(4, 3029),
(25, 3030),
(21, 3031),
(21, 3032),
(7, 3033),
(23, 3034),
(26, 3035),
(12, 3036),
(7, 3037),
(27, 3038),
(7, 3039),
(7, 3040),
(29, 3041),
(19, 3042),
(19, 3043),
(11, 3044),
(16, 3045),
(25, 3046),
(3, 3047),
(23, 3048),
(2, 3049),
(3, 3050),
(5, 3051),
(5, 3052),
(15, 3053),
(5, 3054),
(15, 3055),
(1, 3056),
(3, 3057),
(12, 3058),
(17, 3059),
(22, 3060),
(18, 3061),
(12, 3062),
(2, 3063),
(6, 3064),
(12, 3065),
(3, 3066),
(24, 3067),
(16, 3068),
(29, 3069),
(13, 3070),
(1, 3071),
(2, 3072),
(20, 3073),
(20, 3074),
(21, 3075),
(29, 3076),
(10, 3077),
(14, 3078),
(19, 3079),
(18, 3080),
(22, 3081),
(2, 3082),
(13, 3083),
(15, 3084),
(7, 3085),
(13, 3086),
(25, 3087),
(6, 3088),
(22, 3089),
(28, 3090),
(26, 3091),
(19, 3092),
(24, 3093),
(13, 3094),
(24, 3095),
(18, 3096),
(26, 3097),
(10, 3098),
(26, 3099),
(18, 3100),
(2, 3101),
(1, 3102),
(27, 3103),
(18, 3104),
(16, 3105),
(25, 3106),
(28, 3107),
(19, 3108),
(10, 3109),
(18, 3110),
(28, 3111),
(15, 3112),
(29, 3113),
(14, 3114),
(25, 3115),
(9, 3116),
(24, 3117),
(14, 3118),
(12, 3119),
(3, 3120),
(28, 3121),
(3, 3122),
(18, 3123),
(28, 3124),
(24, 3125),
(1, 3126),
(25, 3127),
(19, 3128),
(27, 3129),
(23, 3130),
(15, 3131),
(7, 3132),
(22, 3133),
(6, 3134),
(29, 3135),
(3, 3136),
(18, 3137),
(24, 3138),
(7, 3139),
(27, 3140),
(11, 3141),
(9, 3142),
(22, 3143),
(23, 3144),
(25, 3145),
(24, 3146),
(2, 3147),
(11, 3148),
(7, 3149),
(18, 3150),
(9, 3151),
(27, 3152),
(16, 3153),
(13, 3154),
(1, 3155),
(6, 3156),
(4, 3157),
(21, 3158),
(2, 3159),
(24, 3160),
(13, 3161),
(18, 3162),
(8, 3163),
(2, 3164),
(4, 3165),
(25, 3166),
(11, 3167),
(20, 3168),
(16, 3169),
(9, 3170),
(5, 3171),
(28, 3172),
(15, 3173),
(13, 3174),
(27, 3175),
(17, 3176),
(9, 3177),
(25, 3178),
(19, 3179),
(20, 3180),
(6, 3181),
(11, 3182),
(6, 3183),
(14, 3184),
(5, 3185),
(10, 3186),
(7, 3187),
(7, 3188),
(14, 3189),
(2, 3190),
(18, 3191),
(27, 3192),
(23, 3193),
(12, 3194),
(5, 3195),
(17, 3196),
(8, 3197),
(14, 3198),
(12, 3199),
(10, 3200),
(7, 3201),
(1, 3202),
(4, 3203),
(12, 3204),
(9, 3205),
(25, 3206),
(25, 3207),
(8, 3208),
(5, 3209),
(8, 3210),
(8, 3211),
(6, 3212),
(18, 3213),
(24, 3214),
(23, 3215),
(9, 3216),
(6, 3217),
(29, 3218),
(14, 3219),
(17, 3220),
(11, 3221),
(21, 3222),
(16, 3223),
(23, 3224),
(11, 3225),
(19, 3226),
(7, 3227),
(27, 3228),
(12, 3229),
(18, 3230),
(8, 3231),
(6, 3232),
(24, 3233),
(28, 3234),
(3, 3235),
(8, 3236),
(9, 3237),
(26, 3238),
(1, 3239),
(14, 3240),
(26, 3241),
(10, 3242),
(10, 3243),
(24, 3244),
(27, 3245),
(3, 3246),
(14, 3247),
(26, 3248),
(22, 3249),
(21, 3250),
(25, 3251),
(29, 3252),
(15, 3253),
(7, 3254),
(9, 3255),
(29, 3256),
(2, 3257),
(19, 3258),
(3, 3259),
(4, 3260),
(27, 3261),
(14, 3262),
(23, 3263),
(24, 3264),
(20, 3265),
(24, 3266),
(10, 3267),
(8, 3268),
(21, 3269),
(2, 3270),
(27, 3271),
(25, 3272),
(28, 3273),
(2, 3274),
(2, 3275),
(24, 3276),
(29, 3277),
(7, 3278),
(6, 3279),
(10, 3280),
(1, 3281),
(21, 3282),
(8, 3283),
(8, 3284),
(25, 3285),
(23, 3286),
(26, 3287),
(1, 3288),
(9, 3289),
(25, 3290),
(5, 3291),
(17, 3292),
(27, 3293),
(27, 3294),
(11, 3295),
(3, 3296),
(6, 3297),
(19, 3298),
(14, 3299),
(3, 3300),
(11, 3301),
(7, 3302),
(2, 3303),
(13, 3304),
(6, 3305),
(10, 3306),
(11, 3307),
(8, 3308),
(2, 3309),
(7, 3310),
(19, 3311),
(7, 3312),
(24, 3313),
(22, 3314),
(20, 3315),
(16, 3316),
(13, 3317),
(14, 3318),
(27, 3319),
(25, 3320),
(24, 3321),
(2, 3322),
(24, 3323),
(16, 3324),
(18, 3325),
(20, 3326),
(10, 3327),
(28, 3328),
(4, 3329),
(29, 3330),
(25, 3331),
(17, 3332),
(26, 3333),
(16, 3334),
(12, 3335),
(4, 3336),
(23, 3337),
(18, 3338),
(14, 3339),
(27, 3340),
(2, 3341),
(13, 3342),
(22, 3343),
(17, 3344),
(11, 3345),
(11, 3346),
(14, 3347),
(13, 3348),
(26, 3349),
(15, 3350),
(8, 3351),
(11, 3352),
(18, 3353),
(8, 3354),
(28, 3355),
(7, 3356),
(16, 3357),
(23, 3358),
(17, 3359),
(25, 3360),
(19, 3361),
(28, 3362),
(4, 3363),
(3, 3364),
(8, 3365),
(13, 3366),
(25, 3367),
(18, 3368),
(28, 3369),
(16, 3370),
(9, 3371),
(7, 3372),
(5, 3373),
(26, 3374),
(6, 3375),
(7, 3376),
(12, 3377),
(4, 3378),
(6, 3379),
(22, 3380),
(27, 3381),
(1, 3382),
(23, 3383),
(12, 3384),
(24, 3385),
(10, 3386),
(18, 3387),
(26, 3388),
(12, 3389),
(3, 3390),
(4, 3391),
(29, 3392),
(16, 3393),
(21, 3394),
(28, 3395),
(11, 3396),
(15, 3397),
(23, 3398),
(10, 3399),
(3, 3400),
(13, 3401),
(3, 3402),
(17, 3403),
(20, 3404),
(14, 3405),
(11, 3406),
(13, 3407),
(14, 3408),
(10, 3409),
(8, 3410),
(15, 3411),
(11, 3412),
(10, 3413),
(22, 3414),
(2, 3415),
(22, 3416),
(9, 3417),
(13, 3418),
(5, 3419),
(10, 3420),
(23, 3421),
(16, 3422),
(12, 3423),
(6, 3424),
(19, 3425),
(8, 3426),
(8, 3427),
(14, 3428),
(17, 3429),
(12, 3430),
(18, 3431),
(24, 3432),
(26, 3433),
(27, 3434),
(26, 3435),
(5, 3436),
(5, 3437),
(13, 3438),
(27, 3439),
(26, 3440),
(3, 3441),
(15, 3442),
(11, 3443),
(11, 3444),
(24, 3445),
(13, 3446),
(27, 3447),
(19, 3448),
(7, 3449),
(7, 3450),
(14, 3451),
(13, 3452),
(13, 3453),
(1, 3454),
(11, 3455),
(21, 3456),
(16, 3457),
(11, 3458),
(13, 3459),
(29, 3460),
(18, 3461),
(27, 3462),
(24, 3463),
(15, 3464),
(18, 3465),
(18, 3466),
(29, 3467),
(4, 3468),
(19, 3469),
(15, 3470),
(9, 3471),
(8, 3472),
(17, 3473),
(7, 3474),
(13, 3475),
(8, 3476),
(17, 3477),
(22, 3478),
(23, 3479),
(14, 3480),
(25, 3481),
(18, 3482),
(13, 3483),
(6, 3484),
(18, 3485),
(2, 3486),
(5, 3487),
(16, 3488),
(10, 3489),
(23, 3490),
(25, 3491),
(17, 3492),
(13, 3493),
(21, 3494),
(3, 3495),
(2, 3496),
(18, 3497),
(25, 3498),
(18, 3499),
(6, 3500),
(5, 3501),
(22, 3502),
(9, 3503),
(3, 3504),
(1, 3505),
(21, 3506),
(25, 3507),
(22, 3508),
(21, 3509),
(15, 3510),
(9, 3511),
(14, 3512),
(20, 3513),
(18, 3514),
(20, 3515),
(26, 3516),
(20, 3517),
(9, 3518),
(24, 3519),
(24, 3520),
(3, 3521),
(23, 3522),
(25, 3523),
(20, 3524),
(7, 3525),
(3, 3526),
(6, 3527),
(19, 3528),
(23, 3529),
(3, 3530),
(3, 3531),
(24, 3532),
(14, 3533),
(20, 3534),
(17, 3535),
(3, 3536),
(3, 3537),
(23, 3538),
(4, 3539),
(15, 3540),
(5, 3541),
(29, 3542),
(17, 3543),
(1, 3544),
(25, 3545),
(16, 3546),
(20, 3547),
(14, 3548),
(4, 3549),
(19, 3550),
(9, 3551),
(16, 3552),
(1, 3553),
(22, 3554),
(21, 3555),
(14, 3556),
(13, 3557),
(27, 3558),
(28, 3559),
(28, 3560),
(13, 3561),
(4, 3562),
(22, 3563),
(18, 3564),
(29, 3565),
(8, 3566),
(23, 3567),
(1, 3568),
(16, 3569),
(20, 3570),
(11, 3571),
(9, 3572),
(24, 3573),
(15, 3574),
(3, 3575),
(29, 3576),
(22, 3577),
(14, 3578),
(27, 3579),
(7, 3580),
(19, 3581),
(8, 3582),
(27, 3583),
(15, 3584),
(11, 3585),
(6, 3586),
(28, 3587),
(5, 3588),
(4, 3589),
(7, 3590),
(9, 3591),
(21, 3592),
(28, 3593),
(11, 3594),
(5, 3595),
(10, 3596),
(2, 3597),
(9, 3598),
(4, 3599),
(24, 3600),
(28, 3601),
(4, 3602),
(21, 3603),
(11, 3604),
(22, 3605),
(11, 3606),
(13, 3607),
(12, 3608),
(25, 3609),
(22, 3610),
(14, 3611),
(22, 3612),
(14, 3613),
(5, 3614),
(19, 3615),
(17, 3616),
(5, 3617),
(4, 3618),
(29, 3619),
(13, 3620),
(9, 3621),
(12, 3622),
(2, 3623),
(12, 3624),
